Date,Time,Level,Component,Content,Event
2016-09-28,"04:30:32,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:32,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:32,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:32,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:32,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:32,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:32,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:32,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:32,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:32,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:32,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:32,",Info,CBS,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,E33
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E27
2016-09-28,"04:30:33,",Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E28
2016-09-28,"04:30:33,",Info,CBS,Warning: Unrecognized packageExtended attribute.,E26
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4280593480 initialized by client WindowsUpdateAgent.,E34
2016-09-28,"04:30:33,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4280603481 initialized by client WindowsUpdateAgent.,E35
2016-09-28,"04:30:33,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4280613482 initialized by client WindowsUpdateAgent.,E36
2016-09-28,"04:30:33,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4280613483 initialized by client WindowsUpdateAgent.,E37
2016-09-28,"04:30:33,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4280623482 initialized by client WindowsUpdateAgent.,E38
2016-09-28,"04:30:33,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4280633483 initialized by client WindowsUpdateAgent.,E39
2016-09-28,"04:30:33,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4280633484 initialized by client WindowsUpdateAgent.,E40
2016-09-28,"04:30:33,",Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E30
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4281313522 initialized by client WindowsUpdateAgent.,E41
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4285113739 initialized by client WindowsUpdateAgent.,E42
2016-09-28,"04:30:33,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E43
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4286503818 initialized by client WindowsUpdateAgent.,E44
2016-09-28,"04:30:33,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E45
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4286853838 initialized by client WindowsUpdateAgent.,E46
2016-09-28,"04:30:33,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E47
2016-09-28,"04:30:33,",Info,CBS,Session: 30546173_4286873840 initialized by client WindowsUpdateAgent.,E48
2016-09-28,"04:30:33,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3115858~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E49
2016-09-28,"04:30:34,",Info,CBS,Session: 30546173_4289083966 initialized by client WindowsUpdateAgent.,E50
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E51
2016-09-28,"04:30:34,",Info,CBS,Session: 30546173_4289704001 initialized by client WindowsUpdateAgent.,E52
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3060716~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E53
2016-09-28,"04:30:34,",Info,CBS,Session: 30546173_4294144255 initialized by client WindowsUpdateAgent.,E54
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3006137~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E55
2016-09-28,"04:30:34,",Info,CBS,Session: 30546173_4294174257 initialized by client WindowsUpdateAgent.,E56
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E57
2016-09-28,"04:30:34,",Info,CBS,Session: 30546174_187017 initialized by client WindowsUpdateAgent.,E58
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3086255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E59
2016-09-28,"04:30:34,",Info,CBS,Session: 30546174_857056 initialized by client WindowsUpdateAgent.,E60
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E61
2016-09-28,"04:30:34,",Info,CBS,Session: 30546174_1497092 initialized by client WindowsUpdateAgent.,E62
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3182203~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E63
2016-09-28,"04:30:34,",Info,CBS,Session: 30546174_1767108 initialized by client WindowsUpdateAgent.,E64
2016-09-28,"04:30:34,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3075226~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E65
2016-09-28,"04:30:34,",Info,CBS,Session: 30546174_2037123 initialized by client WindowsUpdateAgent.,E66
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3185319~31bf3856ad364e35~amd64~~11.2.1.0, ApplicableState: 112, CurrentState:112",E67
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_2217133 initialized by client WindowsUpdateAgent.,E68
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_2817168 initialized by client WindowsUpdateAgent.,E69
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E70
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_8087469 initialized by client WindowsUpdateAgent.,E71
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E72
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_9517551 initialized by client WindowsUpdateAgent.,E73
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E74
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_9817568 initialized by client WindowsUpdateAgent.,E75
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E76
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_9927574 initialized by client WindowsUpdateAgent.,E77
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",E78
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_10127586 initialized by client WindowsUpdateAgent.,E79
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E80
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_10517608 initialized by client WindowsUpdateAgent.,E81
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",E82
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_10537609 initialized by client WindowsUpdateAgent.,E83
2016-09-28,"04:30:35,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2563227~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E84
2016-09-28,"04:30:35,",Info,CBS,Session: 30546174_11037638 initialized by client WindowsUpdateAgent.,E85
2016-09-28,"04:30:36,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E86
2016-09-28,"04:30:36,",Info,CBS,Session: 30546174_17007979 initialized by client WindowsUpdateAgent.,E87
2016-09-28,"04:30:36,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E88
2016-09-28,"04:30:36,",Info,CBS,Session: 30546174_17668017 initialized by client WindowsUpdateAgent.,E89
2016-09-28,"04:30:36,",Info,CBS,"Read out cached package applicability for package: Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E90
2016-09-28,"04:30:36,",Info,CBS,Session: 30546174_17818026 initialized by client WindowsUpdateAgent.,E91
2016-09-28,"04:30:36,",Info,CBS,"Read out cached package applicability for package: Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E92
2016-09-28,"04:30:36,",Info,CBS,Session: 30546174_18178046 initialized by client WindowsUpdateAgent.,E93
